Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
1993.32,Punjab National Bank,State Bank of India,Noida,INR,CUST90605090737,60,POS Device,Male,CUST27728146044,Individual Transfer,Mobile Number,P2P,Salary Transfer,428587.78,success,2025-09-22,UPI20250922010054,17:48:28,Debit,Senior,1,1,0,1,Normally
2564.22,IDFC FIRST Bank,Canara Bank,Jaipur,INR,CUST86909006866,54,iOS,Female,CUST58606876657,Individual Transfer,Bank Account,P2P,Family Support,494729.2,success,2025-10-31,UPI20251031010055,16:28:41,Debit,Senior,1,1,0,1,Normally
2768.36,Bank of Baroda,Kotak Mahindra Bank,Coimbatore,INR,CUST28169952609,61,POS Device,Male,MERC9248855199,Uber,Mobile Number,P2M,Bills,80983.38,success,2025-07-07,UPI20250707010056,21:30:08,Debit,Senior,1,1,0,1,Normally
341.48,ICICI Bank,Bank of Baroda,Jaipur,INR,CUST68022547279,64,POS Device,Male,MERC1269710833,Ola,QR Scan,P2M,Subscription,195544.73,failed,2025-06-01,UPI20250601010057,19:51:12,Credit,Senior,0,0,0,1,Normally
713.03,Union Bank of India,Axis Bank,Kolkata,INR,CUST78617625153,65,Web,Female,MERC6710258921,Spotify,Bank Account,P2M,Shopping,117226.73,success,2025-06-21,UPI20250621010058,01:22:14,Debit,Senior,1,0,0,1,Normally
95.36,Kotak Mahindra Bank,Axis Bank,Jaipur,INR,CUST48566687526,50,POS Device,Male,MERC2804512852,Uber,UPI ID,P2M,Travel,485404.76,success,2025-04-14,UPI20250414010059,20:36:59,Debit,Senior,1,0,0,1,Normally
71.73,Bank of Baroda,ICICI Bank,Patna,INR,CUST66842321228,38,iOS,Male,MERC4923847785,BigBasket,UPI ID,P2M,Grocery,344358.38,success,2025-06-06,UPI20250606010060,15:18:27,Debit,Adult,1,0,0,1,Normally
3330.21,Union Bank of India,IDFC FIRST Bank,Coimbatore,INR,CUST42064870792,41,Android,Male,CUST75050970084,Individual Transfer,UPI ID,P2P,Rent,424540.85,success,2025-07-29,UPI20250729010061,14:37:57,Credit,Adult,1,1,0,1,Normally
2609.08,HDFC Bank,Bank of Baroda,Patna,INR,CUST71661113802,29,Web,Female,CUST55917444458,Individual Transfer,UPI ID,P2P,Loan Repayment,403664.73,success,2025-10-31,UPI20251031010062,17:38:43,Debit,Adult,1,1,1,1,Normally
1276.32,ICICI Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST51406098888,19,POS Device,Female,CUST60549321960,Individual Transfer,QR Scan,P2P,Gift,453051.98,failed,2025-11-12,UPI20251112010063,13:37:08,Debit,Young,0,1,0,1,Normally
541.6,IDFC FIRST Bank,Canara Bank,Kolkata,INR,CUST61398429388,57,POS Device,Male,MERC3672129387,D-Mart,UPI ID,P2M,Food,326982.37,success,2025-06-02,UPI20250602010064,19:10:22,Credit,Senior,1,0,0,1,Normally
1834.0,HDFC Bank,Kotak Mahindra Bank,Surat,INR,CUST27152964960,18,Web,Male,MERC3566514354,Zomato,QR Scan,P2M,Bills,323794.43,success,2025-10-26,UPI20251026010065,17:18:37,Debit,Young,1,1,0,1,Normally
199.12,ICICI Bank,HDFC Bank,Lucknow,INR,CUST40161097556,39,POS Device,Male,CUST65151698341,Individual Transfer,Bank Account,P2P,Split Expense,285235.58,success,2025-10-09,UPI20251009010066,14:46:21,Debit,Adult,1,0,0,1,Normally
30.14,Yes Bank,Bank of Baroda,Jaipur,INR,CUST79346149173,63,iOS,Female,MERC6923707028,Spotify,Bank Account,P2M,Entertainment,237290.05,success,2025-09-04,UPI20250904010067,18:23:47,Debit,Senior,1,0,0,1,Normally
1256.22,ICICI Bank,IndusInd Bank,Nagpur,INR,CUST24804953987,22,POS Device,Male,MERC7322285294,BookMyShow,UPI ID,P2M,Healthcare,483826.09,success,2025-04-17,UPI20250417010068,20:31:57,Debit,Young,1,1,0,1,Normally
1182.99,State Bank of India,Bank of Baroda,Jaipur,INR,CUST41303109785,40,POS Device,Female,CUST53686138079,Individual Transfer,Bank Account,P2P,Split Expense,273783.82,success,2025-02-05,UPI20250205010069,15:35:04,Debit,Adult,1,1,0,1,Normally
320.24,Punjab National Bank,Kotak Mahindra Bank,Indore,INR,CUST48118069774,64,POS Device,Male,MERC1453543164,Netflix,QR Scan,P2M,Healthcare,287464.39,success,2025-12-22,UPI20251222010070,15:37:18,Debit,Senior,1,0,0,1,Normally
1023.62,Canara Bank,Punjab National Bank,Delhi,INR,CUST30559719172,67,iOS,Male,CUST35469338870,Individual Transfer,QR Scan,P2P,Family Support,255431.33,success,2025-08-01,UPI20250801010071,19:15:52,Debit,Senior,1,1,0,1,Normally
6816.71,Bank of Baroda,Union Bank of India,Bengaluru,INR,CUST47515066591,51,Web,Female,CUST78364827765,Individual Transfer,Bank Account,P2P,Loan Repayment,142241.82,success,2025-07-27,UPI20250727010072,19:17:06,Debit,Senior,1,1,1,1,Normally
586.12,Axis Bank,IDFC FIRST Bank,Chandigarh,INR,CUST78455066224,30,iOS,Male,CUST21064324734,Individual Transfer,Mobile Number,P2P,Split Expense,85418.99,success,2025-05-15,UPI20250515010073,15:47:58,Debit,Adult,1,0,0,1,Normally
1451.01,Punjab National Bank,Punjab National Bank,Bengaluru,INR,CUST39758506988,56,POS Device,Male,MERC9688289904,Apollo Pharmacy,UPI ID,P2M,Grocery,126919.39,success,2025-12-26,UPI20251226010074,22:05:17,Debit,Senior,1,1,0,1,Normally
4013.6,IDFC FIRST Bank,HDFC Bank,Coimbatore,INR,CUST18731066639,64,iOS,Male,MERC4526512314,BigBasket,Mobile Number,P2M,Bills,362412.74,success,2025-03-20,UPI20250320010075,17:50:47,Debit,Senior,1,1,0,1,Normally
653.27,Canara Bank,Canara Bank,Nagpur,INR,CUST64820492791,44,iOS,Female,MERC3607747679,Swiggy,UPI ID,P2M,Bills,392592.8,success,2025-10-23,UPI20251023010076,18:18:30,Debit,Adult,1,0,0,1,Normally
238.1,Canara Bank,State Bank of India,Indore,INR,CUST17100544731,27,Android,Male,MERC9891016178,IRCTC,UPI ID,P2M,Food,54677.05,success,2025-11-13,UPI20251113010077,08:47:28,Debit,Adult,1,0,0,1,Normally
6625.95,Bank of Baroda,Kotak Mahindra Bank,Coimbatore,INR,CUST57391457013,25,POS Device,Female,CUST73297919858,Individual Transfer,QR Scan,P2P,Loan Repayment,306087.01,failed,2025-06-27,UPI20250627010078,10:21:49,Debit,Adult,0,1,0,1,Normally
1673.2,Yes Bank,HDFC Bank,Indore,INR,CUST65981073834,40,POS Device,Female,MERC5839407662,Apollo Pharmacy,UPI ID,P2M,Healthcare,270029.86,success,2025-12-06,UPI20251206010079,17:17:58,Debit,Adult,1,1,0,1,Normally
696.3,Punjab National Bank,State Bank of India,Chandigarh,INR,CUST57251585259,30,Android,Female,CUST34510173080,Individual Transfer,Bank Account,P2P,Personal Transfer,472228.98,success,2025-11-19,UPI20251119010080,16:27:59,Debit,Adult,1,0,0,1,Normally
85.25,IDFC FIRST Bank,Punjab National Bank,Lucknow,INR,CUST26188866214,46,POS Device,Male,MERC1404864940,IRCTC,UPI ID,P2M,Bills,180364.87,success,2025-05-18,UPI20250518010081,15:32:37,Debit,Senior,1,0,0,1,Normally
3171.74,ICICI Bank,Canara Bank,Nagpur,INR,CUST80842003240,20,iOS,Male,MERC6465398689,MakeMyTrip,QR Scan,P2M,Healthcare,335217.11,success,2025-02-23,UPI20250223010082,01:05:00,Debit,Young,1,1,0,1,Normally
1921.13,Kotak Mahindra Bank,ICICI Bank,Mumbai,INR,CUST38897190206,50,Android,Male,MERC3132165696,Reliance Digital,Mobile Number,P2M,Entertainment,245219.79,success,2025-11-09,UPI20251109010083,17:00:34,Credit,Senior,1,1,0,1,Normally
183.99,Yes Bank,Punjab National Bank,Kolkata,INR,CUST83914706639,51,Web,Male,CUST86123543547,Individual Transfer,QR Scan,P2P,Gift,491113.76,success,2025-07-21,UPI20250721010084,23:23:02,Debit,Senior,1,0,0,1,Normally
4547.75,IDFC FIRST Bank,HDFC Bank,Jaipur,INR,CUST22883673994,47,Web,Male,CUST66269063916,Individual Transfer,Bank Account,P2P,Gift,24649.3,success,2025-06-28,UPI20250628010085,21:20:08,Debit,Senior,1,1,1,1,Normally
930.77,Kotak Mahindra Bank,Kotak Mahindra Bank,Chennai,INR,CUST46237810270,38,Android,Male,CUST55566731332,Individual Transfer,Bank Account,P2P,Loan Repayment,221089.67,success,2025-01-21,UPI20250121010086,17:59:47,Debit,Adult,1,0,0,1,Normally
991.1,Axis Bank,IndusInd Bank,Indore,INR,CUST14658130941,26,Android,Male,MERC7359687834,MakeMyTrip,Bank Account,P2M,Grocery,31422.05,success,2025-09-19,UPI20250919010087,21:35:19,Debit,Adult,1,0,0,1,Normally
659.26,IDFC FIRST Bank,Punjab National Bank,Surat,INR,CUST29406097064,62,POS Device,Other,MERC7144464317,Croma,Mobile Number,P2M,Healthcare,9886.65,success,2025-08-31,UPI20250831010088,20:15:17,Debit,Senior,1,0,0,1,Normally
1086.6,IndusInd Bank,IDFC FIRST Bank,Kolkata,INR,CUST47846826984,19,iOS,Male,CUST94342236667,Individual Transfer,QR Scan,P2P,Gift,42620.15,success,2025-08-22,UPI20250822010089,14:06:07,Debit,Young,1,1,0,1,Normally
1032.4,Yes Bank,ICICI Bank,Surat,INR,CUST18475454782,40,Android,Female,MERC4292695467,Local Kirana,UPI ID,P2M,Travel,335894.63,success,2025-10-29,UPI20251029010090,19:32:53,Debit,Adult,1,1,0,1,Normally
982.97,Axis Bank,Union Bank of India,Nagpur,INR,CUST81667575802,49,Web,Male,MERC7130216029,Cafe Coffee Day,QR Scan,P2M,Grocery,31342.09,success,2025-01-16,UPI20250116010091,15:43:35,Debit,Senior,1,0,0,1,Normally
161.34,ICICI Bank,Punjab National Bank,Chandigarh,INR,CUST26123174765,18,iOS,Male,MERC7754143919,Croma,Bank Account,P2M,Food,120340.37,success,2025-04-23,UPI20250423010092,12:19:22,Debit,Young,1,0,0,1,Normally
4886.27,HDFC Bank,Yes Bank,Chandigarh,INR,CUST88843367489,41,iOS,Female,MERC7553716441,Amazon India,Bank Account,P2M,Healthcare,314726.8,success,2025-02-07,UPI20250207010093,12:27:03,Debit,Adult,1,1,0,1,Normally
367.18,Union Bank of India,IDFC FIRST Bank,Nagpur,INR,CUST64650569289,57,POS Device,Female,CUST66122566343,Individual Transfer,Bank Account,P2P,Split Expense,348053.16,success,2025-08-16,UPI20250816010094,18:06:58,Debit,Senior,1,0,0,1,Normally
324.96,ICICI Bank,Punjab National Bank,Lucknow,INR,CUST53789681357,49,Android,Male,MERC3088525981,Domino's,Mobile Number,P2M,Food,3593.78,success,2025-12-10,UPI20251210010095,19:05:46,Debit,Senior,1,0,0,1,Normally
617.75,Union Bank of India,Kotak Mahindra Bank,Lucknow,INR,CUST26316459165,61,Web,Male,CUST30286308882,Individual Transfer,QR Scan,P2P,Salary Transfer,22846.97,success,2025-01-11,UPI20250111010096,10:04:59,Debit,Senior,1,0,0,1,Normally
1338.63,Yes Bank,ICICI Bank,Indore,INR,CUST41656630078,18,Android,Female,MERC3759228649,MedPlus,QR Scan,P2M,Bills,433288.66,success,2025-05-03,UPI20250503010097,17:06:20,Debit,Young,1,1,0,1,Normally
729.51,Punjab National Bank,Yes Bank,Hyderabad,INR,CUST52457451519,53,POS Device,Male,MERC3830404492,Flipkart,QR Scan,P2M,Education,379201.2,success,2025-10-17,UPI20251017010098,10:43:21,Debit,Senior,1,0,0,1,Normally
119.55,Punjab National Bank,Yes Bank,Noida,INR,CUST19757548228,49,iOS,Male,CUST76387360384,Individual Transfer,UPI ID,P2P,Family Support,383752.25,success,2025-10-21,UPI20251021010099,10:42:29,Debit,Senior,1,0,0,1,Normally
6050.03,Union Bank of India,Axis Bank,Hyderabad,INR,CUST13991837274,27,POS Device,Male,CUST82431688487,Individual Transfer,UPI ID,P2P,Personal Transfer,88310.63,success,2025-12-14,UPI20251214010100,15:57:18,Debit,Adult,1,1,0,1,Normally
188.69,Yes Bank,IDFC FIRST Bank,Kolkata,INR,CUST75741383147,63,POS Device,Male,CUST86892804980,Individual Transfer,Mobile Number,P2P,Gift,303315.39,success,2025-07-31,UPI20250731010101,16:51:01,Debit,Senior,1,0,0,1,Normally
64.44,IndusInd Bank,Union Bank of India,Mumbai,INR,CUST24600285791,37,Android,Female,MERC1664076376,BookMyShow,QR Scan,P2M,Grocery,134450.18,success,2025-04-16,UPI20250416010102,19:25:50,Debit,Adult,1,0,0,1,Normally
863.81,Punjab National Bank,HDFC Bank,Chandigarh,INR,CUST70726628996,70,POS Device,Female,CUST76286333595,Individual Transfer,UPI ID,P2P,Salary Transfer,214354.33,success,2025-10-30,UPI20251030010103,20:15:05,Debit,Senior,1,0,0,1,Normally
1100.95,Canara Bank,ICICI Bank,Chennai,INR,CUST57238749638,48,Android,Male,MERC8943248801,Netflix,Mobile Number,P2M,Entertainment,195039.79,success,2025-02-05,UPI20250205010104,13:30:20,Credit,Senior,1,1,0,1,Normally
2080.32,Punjab National Bank,IndusInd Bank,Delhi,INR,CUST84135723018,36,iOS,Female,CUST21125237262,Individual Transfer,QR Scan,P2P,Loan Repayment,14493.95,success,2025-06-12,UPI20250612010105,23:22:04,Debit,Adult,1,1,0,1,Normally
7436.56,State Bank of India,Union Bank of India,Jaipur,INR,CUST15688007796,34,POS Device,Male,CUST91664682069,Individual Transfer,Mobile Number,P2P,Salary Transfer,464187.03,success,2025-01-02,UPI20250102010106,22:00:00,Debit,Adult,1,1,0,1,Normally
196.88,Union Bank of India,Kotak Mahindra Bank,Hyderabad,INR,CUST32859407216,48,iOS,Male,MERC2991167541,Reliance Digital,Mobile Number,P2M,Healthcare,274759.72,success,2025-09-04,UPI20250904010107,17:30:02,Debit,Senior,1,0,0,1,Normally
313.21,Canara Bank,HDFC Bank,Pune,INR,CUST23441676911,21,iOS,Male,MERC9608205698,Swiggy,Mobile Number,P2M,Subscription,45209.15,success,2025-01-03,UPI20250103010108,17:42:43,Debit,Young,1,0,0,1,Normally
488.93,Yes Bank,HDFC Bank,Chandigarh,INR,CUST57259745052,42,iOS,Male,CUST62270116115,Individual Transfer,Bank Account,P2P,Family Support,423847.35,failed,2025-06-13,UPI20250613010109,09:28:33,Debit,Adult,0,0,0,1,Normally
9115.5,State Bank of India,IDFC FIRST Bank,Jaipur,INR,CUST58325142419,37,Web,Female,CUST55310975284,Individual Transfer,Mobile Number,P2P,Salary Transfer,36720.72,success,2025-11-08,UPI20251108010110,10:44:24,Credit,Adult,1,1,1,1,Normally
489.21,Union Bank of India,HDFC Bank,Surat,INR,CUST66807005055,60,Android,Male,MERC3840473586,JioMart,UPI ID,P2M,Travel,217005.11,success,2025-06-13,UPI20250613010111,18:08:17,Debit,Senior,1,0,0,1,Normally
461.37,Yes Bank,ICICI Bank,Chennai,INR,CUST44112491633,22,Android,Female,MERC3251744082,D-Mart,Mobile Number,P2M,Bills,154160.28,success,2025-12-16,UPI20251216010112,18:21:54,Debit,Young,1,0,0,1,Normally
108.22,Canara Bank,ICICI Bank,Mumbai,INR,CUST87833756766,37,iOS,Male,CUST27277609653,Individual Transfer,Bank Account,P2P,Family Support,211754.35,success,2025-02-17,UPI20250217010113,23:59:50,Debit,Adult,1,0,0,1,Normally
642.47,Punjab National Bank,IndusInd Bank,Mumbai,INR,CUST75132355458,64,Web,Male,MERC4073972029,Uber,UPI ID,P2M,Travel,266796.21,success,2025-07-12,UPI20250712010114,07:57:09,Debit,Senior,1,0,0,1,Normally
4325.41,HDFC Bank,ICICI Bank,Mumbai,INR,CUST32824037528,60,Web,Male,MERC2734453438,Urban Company,Mobile Number,P2M,Travel,36851.41,success,2025-08-01,UPI20250801010115,16:35:24,Debit,Senior,1,1,0,1,Normally
257.27,HDFC Bank,Bank of Baroda,Kochi,INR,CUST24571377685,23,iOS,Female,CUST94943001330,Individual Transfer,QR Scan,P2P,Split Expense,356407.85,success,2025-07-12,UPI20250712010116,18:32:23,Debit,Young,1,0,0,1,Normally
549.16,ICICI Bank,Kotak Mahindra Bank,Patna,INR,CUST95484045777,23,POS Device,Male,MERC2659675145,Croma,Mobile Number,P2M,Recharge,339041.46,success,2025-04-12,UPI20250412010117,13:45:56,Debit,Young,1,0,0,1,Normally
157.25,Canara Bank,HDFC Bank,Bhopal,INR,CUST81632564985,27,iOS,Female,MERC2894063060,Uber,Bank Account,P2M,Bills,376207.46,success,2025-10-20,UPI20251020010118,14:49:29,Credit,Adult,1,0,0,1,Normally
177.33,State Bank of India,IDFC FIRST Bank,Coimbatore,INR,CUST97701958744,61,Web,Female,MERC3755054355,Reliance Digital,Mobile Number,P2M,Healthcare,484662.56,success,2025-10-07,UPI20251007010119,20:34:00,Debit,Senior,1,0,0,1,Normally
6081.94,Bank of Baroda,Axis Bank,Indore,INR,CUST19903700770,26,Android,Female,MERC7884293928,Cafe Coffee Day,UPI ID,P2M,Healthcare,217963.75,success,2025-12-29,UPI20251229010120,14:49:10,Debit,Adult,1,1,0,1,Normally
3165.5,HDFC Bank,Canara Bank,Ahmedabad,INR,CUST51959991986,65,Web,Female,CUST78466535747,Individual Transfer,Bank Account,P2P,Gift,331013.8,success,2025-08-26,UPI20250826010121,11:52:07,Debit,Senior,1,1,1,1,Normally
1894.63,HDFC Bank,ICICI Bank,Lucknow,INR,CUST97192011649,19,Web,Male,MERC6924287372,Domino's,QR Scan,P2M,Travel,459647.5,success,2025-12-13,UPI20251213010122,20:26:48,Credit,Young,1,1,0,1,Normally
714.39,Canara Bank,Axis Bank,Ahmedabad,INR,CUST64430720704,60,iOS,Female,MERC1498093475,IRCTC,Mobile Number,P2M,Food,301951.02,success,2025-05-27,UPI20250527010123,16:34:36,Credit,Senior,1,0,0,1,Normally
5049.28,State Bank of India,Union Bank of India,Pune,INR,CUST15372951871,19,iOS,Male,CUST54317553158,Individual Transfer,Mobile Number,P2P,Salary Transfer,164940.07,success,2025-10-16,UPI20251016010124,12:59:53,Credit,Young,1,1,0,1,Normally
6112.62,Punjab National Bank,Kotak Mahindra Bank,Gurugram,INR,CUST45764693126,35,iOS,Female,CUST26834158449,Individual Transfer,UPI ID,P2P,Salary Transfer,417939.86,success,2025-07-25,UPI20250725010125,18:50:15,Debit,Adult,1,1,0,1,Normally
316.51,IndusInd Bank,Punjab National Bank,Delhi,INR,CUST48548870320,39,Android,Male,CUST24413222678,Individual Transfer,Bank Account,P2P,Family Support,186283.71,success,2025-06-28,UPI20250628010126,07:26:37,Debit,Adult,1,0,0,1,Normally
57.22,Axis Bank,ICICI Bank,Chennai,INR,CUST10521096133,63,Android,Female,MERC1025301429,Flipkart,UPI ID,P2M,Food,453244.62,success,2025-10-05,UPI20251005010127,17:38:16,Debit,Senior,1,0,0,1,Normally
329.66,Yes Bank,Bank of Baroda,Ahmedabad,INR,CUST78495592228,58,iOS,Male,MERC9456880966,Reliance Digital,Bank Account,P2M,Subscription,402987.59,success,2025-01-03,UPI20250103010128,17:18:19,Debit,Senior,1,0,0,1,Normally
150.92,Axis Bank,Bank of Baroda,Chandigarh,INR,CUST85132093319,24,Web,Female,MERC7309782355,Local Kirana,UPI ID,P2M,Travel,253502.82,success,2025-11-06,UPI20251106010129,12:41:58,Debit,Young,1,0,0,1,Normally
473.24,ICICI Bank,IndusInd Bank,Delhi,INR,CUST72833666249,37,Web,Male,MERC1506958502,BookMyShow,Mobile Number,P2M,Entertainment,150758.38,success,2025-03-21,UPI20250321010130,12:57:41,Debit,Adult,1,0,0,1,Normally
1493.23,Canara Bank,State Bank of India,Lucknow,INR,CUST90936050881,36,iOS,Female,CUST89207983223,Individual Transfer,UPI ID,P2P,Gift,454404.63,success,2025-06-05,UPI20250605010131,19:34:09,Debit,Adult,1,1,0,1,Normally
3226.58,IDFC FIRST Bank,Canara Bank,Indore,INR,CUST32706273792,23,iOS,Male,CUST44069775662,Individual Transfer,UPI ID,P2P,Split Expense,114122.98,success,2025-09-18,UPI20250918010132,18:42:37,Debit,Young,1,1,0,1,Normally
2223.14,HDFC Bank,Kotak Mahindra Bank,Patna,INR,CUST12193812427,68,Web,Female,CUST25613236697,Individual Transfer,Bank Account,P2P,Gift,67755.66,success,2025-10-14,UPI20251014010133,23:42:57,Debit,Senior,1,1,1,1,Normally
4440.63,IDFC FIRST Bank,HDFC Bank,Delhi,INR,CUST26052844012,22,POS Device,Male,CUST38187442041,Individual Transfer,Mobile Number,P2P,Loan Repayment,305130.35,success,2025-10-24,UPI20251024010134,17:15:42,Debit,Young,1,1,0,1,Normally
194.07,Union Bank of India,Bank of Baroda,Kochi,INR,CUST76256360057,49,Android,Female,MERC4403266128,Zomato,Bank Account,P2M,Travel,32077.98,success,2025-06-17,UPI20250617010135,20:56:36,Debit,Senior,1,0,0,1,Normally
1189.63,Canara Bank,State Bank of India,Noida,INR,CUST53653605465,37,iOS,Male,MERC6983179049,Netflix,Bank Account,P2M,Education,296632.68,success,2025-05-17,UPI20250517010136,11:56:32,Credit,Adult,1,1,0,1,Normally
1214.85,Axis Bank,Punjab National Bank,Coimbatore,INR,CUST18366717724,52,Web,Male,CUST90801933467,Individual Transfer,QR Scan,P2P,Gift,292999.96,success,2025-01-22,UPI20250122010137,23:21:00,Debit,Senior,1,1,0,1,Normally
473.98,State Bank of India,ICICI Bank,Lucknow,INR,CUST74039831209,24,Web,Male,CUST83511133865,Individual Transfer,Mobile Number,P2P,Split Expense,487653.16,success,2025-03-24,UPI20250324010138,18:34:51,Debit,Young,1,0,0,1,Normally
258.08,IndusInd Bank,IDFC FIRST Bank,Kochi,INR,CUST23286334174,35,iOS,Male,CUST54681117306,Individual Transfer,UPI ID,P2P,Gift,69919.84,success,2025-08-17,UPI20250817010139,11:51:34,Debit,Adult,1,0,0,1,Normally
12879.91,IDFC FIRST Bank,Punjab National Bank,Bengaluru,INR,CUST40545597160,55,iOS,Female,CUST90406574100,Individual Transfer,Bank Account,P2P,Loan Repayment,285577.04,success,2025-06-30,UPI20250630010140,16:16:41,Debit,Senior,1,1,0,1,Normally
239.51,Punjab National Bank,ICICI Bank,Bhopal,INR,CUST76885347273,44,Android,Male,MERC2773304861,Ola,QR Scan,P2M,Education,404776.61,success,2025-12-22,UPI20251222010141,15:17:34,Debit,Adult,1,0,0,1,Normally
1195.84,Kotak Mahindra Bank,Yes Bank,Kochi,INR,CUST14414801610,41,iOS,Male,CUST60944395795,Individual Transfer,Bank Account,P2P,Loan Repayment,148528.59,success,2025-10-30,UPI20251030010142,17:12:12,Debit,Adult,1,1,0,1,Normally
2087.55,Bank of Baroda,Union Bank of India,Patna,INR,CUST60530063622,33,Android,Male,MERC5189571762,Netflix,Mobile Number,P2M,Travel,11243.39,success,2025-03-03,UPI20250303010143,14:30:26,Debit,Adult,1,1,0,1,Normally
367.01,IDFC FIRST Bank,HDFC Bank,Coimbatore,INR,CUST64868431350,30,Web,Female,MERC7699456345,Urban Company,UPI ID,P2M,Healthcare,308960.13,success,2025-07-11,UPI20250711010144,10:51:53,Debit,Adult,1,0,0,1,Normally
765.74,HDFC Bank,Bank of Baroda,Lucknow,INR,CUST70155638956,67,Web,Female,MERC8159025342,Reliance Digital,QR Scan,P2M,Travel,325882.31,success,2025-02-07,UPI20250207010145,12:03:22,Debit,Senior,1,0,0,1,Normally
22552.87,Axis Bank,Canara Bank,Nagpur,INR,CUST88622652087,55,Android,Female,CUST90488820750,Individual Transfer,Mobile Number,P2P,Rent,120844.33,success,2025-10-13,UPI20251013010146,09:12:21,Debit,Senior,1,1,0,-1,Suspicious
606.45,Canara Bank,Bank of Baroda,Hyderabad,INR,CUST52874718550,39,iOS,Female,MERC4866598832,Netflix,QR Scan,P2M,Subscription,343108.77,success,2025-09-17,UPI20250917010147,22:52:30,Debit,Adult,1,0,0,1,Normally
609.71,HDFC Bank,State Bank of India,Indore,INR,CUST25358710636,61,Android,Male,CUST41863741043,Individual Transfer,Bank Account,P2P,Personal Transfer,218991.76,success,2025-05-23,UPI20250523010148,17:45:01,Debit,Senior,1,0,0,1,Normally
786.53,IndusInd Bank,ICICI Bank,Lucknow,INR,CUST71996660656,25,POS Device,Male,CUST62743542056,Individual Transfer,Bank Account,P2P,Loan Repayment,278700.34,success,2025-07-06,UPI20250706010149,21:14:30,Credit,Adult,1,0,0,1,Normally
